run_id,initial_consensus,final_consensus,crp_iterations,consensus_improvement,weight_scheme_1,weight_scheme_2,weight_scheme_3,weight_scheme_4,weight_scheme_5,weight_scheme_6,ranking,dm_weight_1,dm_weight_2,dm_weight_3,dm_weight_4,dm_weight_5
28,0.9475295437979686,0.9475295437979686,0,0.0,0.11656164114224872,0.27503590837530606,0.22697738791207947,0.13899532472845946,0.11043529341129353,0.1319944444306128,"[2, 3, 4, 6, 1, 5]",0.16915746014264185,0.19202146055500457,0.24508256486976637,0.18977616053416996,0.2039623538984173
29,0.9320545099921081,0.9320545099921081,0,0.0,0.14050376753359048,0.26627076617284323,0.21681142754737368,0.15122997326313375,0.1057227207135383,0.11946134476952064,"[2, 3, 4, 1, 6, 5]",0.18667848082575778,0.21358977872957308,0.19485121131313132,0.2341637985356531,0.17071673059588477
30,0.9219947358715463,0.9219947358715463,0,0.0,0.1493109927172767,0.3016534991241601,0.1906264047174708,0.13703689925675058,0.08725348631736765,0.13411871786697405,"[2, 3, 1, 4, 6, 5]",0.20618798630953425,0.16032315616326773,0.20313169353996954,0.22100898526156088,0.20934817872566755
31,0.9427071332559729,0.9427071332559729,0,0.0,0.14967421070115483,0.2858470448177263,0.2067703570955853,0.13452563057371114,0.10321283535557195,0.11996992145625059,"[2, 3, 1, 4, 6, 5]",0.2124854718773807,0.19541539881231249,0.20673575885176715,0.18941884273353085,0.1959445277250089
32,0.9076793569831705,0.9076793569831705,0,0.0,0.11580300999320242,0.27978396769715097,0.20758965727088602,0.13009154412490184,0.10217319741786296,0.16455862349599584,"[2, 3, 6, 4, 1, 5]",0.21880568279618762,0.22355737991814972,0.15906861483934764,0.18204739460264044,0.21652092784367463
33,0.932216884922839,0.932216884922839,0,0.0,0.139814822851241,0.2713163040323058,0.19851392530007106,0.14781146315597965,0.1092203729950665,0.133323111665336,"[2, 3, 4, 1, 6, 5]",0.20640784635491022,0.24087079500331693,0.18155581025288614,0.1744965816865546,0.196668966702332
34,0.9558720816136925,0.9558720816136925,0,0.0,0.11873038250050613,0.29960649387150967,0.1993170034781159,0.13377508861680726,0.12423505149229565,0.12433598004076546,"[2, 3, 4, 6, 5, 1]",0.18421961757697436,0.22564055939126043,0.22825044841229641,0.21447980671976444,0.14740956789970439
35,0.9117808770890217,0.9117808770890217,0,0.0,0.1516915938842736,0.2522737961484778,0.22169281943072014,0.12036413009142946,0.11241153344910043,0.14156612699599858,"[2, 3, 1, 6, 4, 5]",0.18083520511880383,0.2178155239382528,0.27143135903959537,0.1298271123549616,0.20009079954838638
36,0.9425154349775253,0.9425154349775253,0,0.0,0.10435805555323485,0.28045129633689625,0.24257713566221464,0.14193152701825995,0.1011502928408861,0.12953169258850838,"[2, 3, 4, 6, 1, 5]",0.20807174486235663,0.1681944465182602,0.1848225370450009,0.2133117533724274,0.22559951820195495
37,0.9382155182481168,0.9382155182481168,0,0.0,0.14667186472011437,0.2658545790082779,0.20228040044990078,0.1321382578171382,0.1056410149485772,0.14741388305599162,"[2, 3, 6, 1, 4, 5]",0.16374751168777427,0.22067847443639227,0.19327511981969356,0.2382626366655566,0.18403625739058335
38,0.9273318493315954,0.9273318493315954,0,0.0,0.1314025753344444,0.23076544934550147,0.22637551722002489,0.1341078383180519,0.12243366774363937,0.15491495203833805,"[2, 3, 6, 4, 1, 5]",0.16529851335264545,0.17819721074872202,0.2160523173409834,0.25550717134191653,0.18494478721573268
39,0.9159165830716798,0.9159165830716798,0,0.0,0.13581624780207793,0.26231333365282544,0.1792423201918451,0.1349967491538699,0.12530635418053893,0.1623249950188427,"[2, 3, 6, 1, 4, 5]",0.19061748788300045,0.21581154218315243,0.15529733895362235,0.20474272579663114,0.23353090518359357
40,0.9191647001312315,0.9191647001312315,0,0.0,0.15262387613306544,0.29739763967558897,0.20583091120983527,0.1410310584526741,0.0957093257951727,0.1074071887336635,"[2, 3, 1, 4, 6, 5]",0.2536206689960087,0.1757401306025076,0.16923930841463136,0.19596074788587814,0.2054391441009742
41,0.9339164154372462,0.9339164154372462,0,0.0,0.12588244594823453,0.2715102078425713,0.2225655476871554,0.158173335469797,0.08538183291222673,0.13648663014001497,"[2, 3, 4, 6, 1, 5]",0.2123995368983662,0.17092822659971182,0.17036119276669365,0.2558986423616934,0.19041240137353482
42,0.927873883133356,0.927873883133356,0,0.0,0.11676947795324844,0.2793148819988627,0.2211106781868086,0.12262031258800189,0.10385962294946283,0.15632502632361553,"[2, 3, 6, 4, 1, 5]",0.22232022555832806,0.16151474509964625,0.23271539964960064,0.20874710706960906,0.174702522622816
43,0.9348918302489031,0.9348918302489031,0,0.0,0.16859888384247104,0.2700812543366736,0.21733189306296166,0.11830952755075416,0.0968431089244971,0.1288353322826425,"[2, 3, 1, 6, 4, 5]",0.1843549681057617,0.23078133072030432,0.1638565870046878,0.19643413956727082,0.22457297460197545
44,0.923993488709841,0.923993488709841,0,0.0,0.1357833371021197,0.24949659080281095,0.2283226125405225,0.11769635363443491,0.12400559133507677,0.1446955145850351,"[2, 3, 6, 1, 5, 4]",0.19660349551443204,0.19484582356450927,0.17853031687523185,0.20538587734966898,0.22463448669615776
45,0.9227350273850523,0.9227350273850523,0,0.0,0.14585447997145767,0.2634979416571935,0.22598094702817015,0.13409472220506277,0.10619230351639389,0.12437960562172194,"[2, 3, 1, 4, 6, 5]",0.2044751498754683,0.17871868367690327,0.19303558886919656,0.20292771416277453,0.22084286341565731
46,0.9404901082182712,0.9404901082182712,0,0.0,0.13718322846463138,0.26784019440354445,0.19433348537104772,0.13433794771239108,0.1179108678638364,0.148394276184549,"[2, 3, 6, 1, 4, 5]",0.17575752895085134,0.20553549796715892,0.23423821037315512,0.20548121795514537,0.1789875447536893
47,0.9338668944153344,0.9338668944153344,0,0.0,0.13325971378654522,0.26546022620377324,0.211126615037877,0.1435029538502591,0.11545529010753393,0.13119520101401153,"[2, 3, 4, 1, 6, 5]",0.19461941791303333,0.2197391600144887,0.19939122102218765,0.17412156470223256,0.21212863634805776
48,0.9073259844871703,0.9073259844871703,0,0.0,0.15316523881911648,0.2633901489711465,0.20601811716199828,0.1419880751320485,0.11378018693042322,0.12165823298526704,"[2, 3, 1, 4, 6, 5]",0.23007722380293802,0.14089314555105664,0.21981917522950492,0.18319703834171733,0.22601341707478312
49,0.9166108616085267,0.9166108616085267,0,0.0,0.11468124311654233,0.2694127823846483,0.23479445630444615,0.11851461122045195,0.11851461188714651,0.1440822950867648,"[2, 3, 6, 5, 4, 1]",0.2103105338841414,0.22077063998775848,0.18723818449315177,0.20126054861712228,0.18042009301782613
50,0.9271202016960169,0.9271202016960169,0,0.0,0.12015412162091593,0.23573928213433423,0.24128620981905072,0.14966993728682385,0.11390764297218713,0.13924280616668808,"[3, 2, 4, 6, 1, 5]",0.22264807424323485,0.23208865904402223,0.17214895665613336,0.22156837440627608,0.15154593565033345
51,0.9136851319037512,0.9136851319037512,0,0.0,0.14314612584790629,0.25009959447505653,0.21188983734927697,0.13862004225174063,0.1221777765989957,0.1340666234770241,"[2, 3, 1, 4, 6, 5]",0.1985543100476602,0.20579588760296608,0.18624575308832828,0.22305076990295014,0.18635327935809548
52,0.9409854459235043,0.9409854459235043,0,0.0,0.13209982077523352,0.250053896614302,0.2288052242925473,0.14897661239519322,0.12600584986736213,0.11405859605536178,"[2, 3, 4, 1, 5, 6]",0.1682693966674427,0.1844954270832818,0.22008687298291796,0.22962772429115832,0.19752057897519926
53,0.9286941950712696,0.9286941950712696,0,0.0,0.11611429783668162,0.27686505563037883,0.21402323027430542,0.12615248114809033,0.11302003981908393,0.15382489529145993,"[2, 3, 6, 4, 1, 5]",0.2224182376549811,0.15987492071880777,0.19634986228299178,0.21290803185416457,0.2084489474890548
54,0.9194298105282784,0.9194298105282784,0,0.0,0.14384167798026568,0.2748120137804563,0.19300159587668653,0.14513624460957147,0.10739525517454213,0.13581321257847806,"[2, 3, 4, 1, 6, 5]",0.18985965100983865,0.16155990347884705,0.2648097189942843,0.1696152398023815,0.21415548671464868
55,0.9308667844045422,0.9308667844045422,0,0.0,0.13472577621061846,0.27643203665337424,0.2068701583947757,0.12425599513127526,0.11569943224803476,0.14201660136192154,"[2, 3, 6, 1, 4, 5]",0.1933346541757416,0.20471367661663295,0.14889822160240598,0.20918228613464293,0.24387116147057647
56,0.9406213899334942,0.9406213899334942,0,0.0,0.14238862909730254,0.28718283291459595,0.2014575071882558,0.13162681154755274,0.09130837618312121,0.14603584306917178,"[2, 3, 6, 1, 4, 5]",0.23639485149138348,0.20275155924538163,0.19909441137469208,0.22021767330442255,0.14154150458412018
57,0.9178160031928149,0.9178160031928149,0,0.0,0.12484821610881118,0.24400097483275385,0.2459170280595854,0.14064566058639408,0.11034361935098991,0.13424450106146574,"[3, 2, 4, 6, 1, 5]",0.14489135299635175,0.2403965383325362,0.22522744526968191,0.21475938757230187,0.17472527582912836
58,0.931654801978534,0.931654801978534,0,0.0,0.13338962125141715,0.2744673081275483,0.19465061192254673,0.15012951075370276,0.09358974845186033,0.15377319949292473,"[2, 3, 6, 4, 1, 5]",0.18548011395595834,0.18988334300421722,0.18629020830222678,0.2181232182093451,0.22022311652825252
59,0.9292646192878271,0.9292646192878271,0,0.0,0.1581203826150857,0.28253131392727726,0.22740712969250643,0.11065525578738136,0.10409589807751674,0.11719001990023273,"[2, 3, 1, 6, 4, 5]",0.19209513046741647,0.19268798047168875,0.17596495956235894,0.2087150151912535,0.23053691430728246
60,0.9343811648116694,0.9343811648116694,0,0.0,0.15714980430314188,0.26628593118000143,0.20876664004812936,0.13089331975319846,0.10342095349288702,0.1334833512226419,"[2, 3, 1, 6, 4, 5]",0.20941907564411258,0.23468467601332216,0.19708496736989095,0.18183664286771634,0.17697463810495795
61,0.9241200198376953,0.9241200198376953,0,0.0,0.11368319662413602,0.25637849409755403,0.21369957321128374,0.147850766999158,0.12676607411290716,0.14162189495496125,"[2, 3, 4, 6, 5, 1]",0.1590368243381068,0.2139017980907693,0.1841086504714945,0.21090661758097015,0.2320461095186594
62,0.950541773769187,0.950541773769187,0,0.0,0.1366212948758878,0.29791390969595377,0.21718162731956187,0.13111836948912053,0.0907556657438546,0.12640913287562142,"[2, 3, 1, 4, 6, 5]",0.18814124447503097,0.206577447505424,0.20851603600734425,0.1788559119771943,0.21790936003500655
63,0.9223976110589127,0.9223976110589127,0,0.0,0.12914864475519144,0.24617558220995356,0.24086074880077507,0.14204160974575528,0.11109980538180822,0.1306736091065164,"[2, 3, 4, 6, 1, 5]",0.21331603611691952,0.19356994739379807,0.21399130780640585,0.20978349986949255,0.169339208813384
64,0.9296622412579704,0.9296622412579704,0,0.0,0.15656617753358032,0.27018587094954166,0.2083679115022627,0.11112342614291446,0.11135305221510083,0.14240356165660017,"[2, 3, 1, 6, 5, 4]",0.1946187269793649,0.18277976996604905,0.2296395205464837,0.18120249190074258,0.2117594906073599
65,0.9261066874174371,0.9261066874174371,0,0.0,0.1047943709483203,0.2808196924541446,0.24467155674366908,0.13082616031110708,0.1084340434470915,0.13045417609566737,"[2, 3, 4, 6, 5, 1]",0.18631661373187025,0.2528126610524716,0.19098082565628063,0.20349673124266282,0.16639316831671466
66,0.9284666014830788,0.9284666014830788,0,0.0,0.10670270179715557,0.2692512297983354,0.22423875355562503,0.14084297624988748,0.10569078347097904,0.15327355512801746,"[2, 3, 6, 4, 1, 5]",0.2263780590165526,0.18227394889629606,0.18922792621270107,0.21621917732675208,0.1859008885476982
67,0.9189566079191694,0.9189566079191694,0,0.0,0.14424311636527679,0.23992419508820087,0.24074703113306992,0.1285090749694358,0.13169354745755954,0.11488303498645694,"[3, 2, 1, 5, 4, 6]",0.18598712385067437,0.1446155999590834,0.18765018370107966,0.22857776500084928,0.25316932748831317
68,0.9275708720300374,0.9275708720300374,0,0.0,0.13000232361497988,0.23888919893826185,0.23686585123575307,0.14955349734088122,0.10062549741969942,0.14406363145042453,"[2, 3, 4, 6, 1, 5]",0.21631501022277536,0.16631963361695287,0.18029340764481147,0.2197947928500824,0.21727715566537784
69,0.9248876674925751,0.9248876674925751,0,0.0,0.14233567579017864,0.25761430588857054,0.17967562421243774,0.13592320322568055,0.14000556150729637,0.1444456293758363,"[2, 3, 6, 1, 5, 4]",0.15131592987676543,0.20047471496173339,0.2183922803836667,0.20188574102319204,0.22793133375464253
70,0.9158152732759518,0.9158152732759518,0,0.0,0.14152628882692636,0.2625983677462547,0.1911337431434474,0.13520348605784413,0.12073240941605937,0.14880570480946795,"[2, 3, 6, 1, 4, 5]",0.18743491631117362,0.2283323969488995,0.19845488661309796,0.16587119652591467,0.21990660360091416
71,0.9342411424727727,0.9342411424727727,0,0.0,0.12449178498271768,0.26972837204428973,0.19536088196721926,0.15876841700774796,0.11732205176384244,0.13432849223418292,"[2, 3, 4, 6, 1, 5]",0.22107749471166316,0.18086581923613365,0.2077460346094774,0.23011429888666662,0.16019635255605916
72,0.925624294386678,0.925624294386678,0,0.0,0.14171905716222447,0.2723030175437765,0.22994592709179004,0.12489382284727887,0.10715101729492153,0.12398715806000868,"[2, 3, 1, 4, 6, 5]",0.2164031398269131,0.2039104698317069,0.1758719757722601,0.1892401843339441,0.21457423023517588
73,0.9116098118463495,0.9116098118463495,0,0.0,0.13462118633920683,0.3045620829534889,0.18383460076611463,0.16077114222615593,0.10832696784602008,0.10788401986901373,"[2, 3, 4, 1, 5, 6]",0.2103545976982168,0.24616945782681968,0.18680173268689412,0.21539362211533516,0.1412805896727343
74,0.9410846095357311,0.9410846095357311,0,0.0,0.14696910050307682,0.2505884623714496,0.23349425675207877,0.14260542559964728,0.10403549090856577,0.12230726386518179,"[2, 3, 1, 4, 6, 5]",0.15765188626093982,0.17744665157885406,0.2650258204556739,0.2127835263242432,0.18709211538028903
75,0.9382411290497442,0.9382411290497442,0,0.0,0.1708093570604709,0.2892238367111583,0.18577754185553852,0.14342292776151572,0.09129846616817934,0.11946787044313718,"[2, 3, 1, 4, 6, 5]",0.19695621746512615,0.21342683337635782,0.16236437161912148,0.22037610114735115,0.20687647639204332
76,0.9472861829171331,0.9472861829171331,0,0.0,0.11984375549548267,0.2613665771594177,0.2220769736175584,0.15506141028027629,0.09223286702031758,0.1494184164269473,"[2, 3, 4, 6, 1, 5]",0.2563130390281052,0.15173080262534086,0.17840852123230583,0.22753839388545763,0.1860092432287904
77,0.9196695870075996,0.9196695870075996,0,0.0,0.13943293176453048,0.2596371124402565,0.2210907861725936,0.12870449744885765,0.11038577537412886,0.14074889679963282,"[2, 3, 6, 1, 4, 5]",0.23825921979967954,0.21375511760330584,0.177387681797632,0.1682562334681586,0.20234174733122393
78,0.9311029782821983,0.9311029782821983,0,0.0,0.13494273667042808,0.25245017556630334,0.2271075828177329,0.1331413244140209,0.12212623102539348,0.13023194950612138,"[2, 3, 1, 4, 6, 5]",0.25802013413471403,0.18251092501945687,0.18775344926651977,0.19705590006549223,0.1746595915138172
79,0.9254271267079164,0.9254271267079164,0,0.0,0.1454362177964833,0.2723322901020701,0.17451420582239857,0.14967925113601618,0.12178801136496974,0.1362500237780622,"[2, 3, 4, 1, 6, 5]",0.18934005317024735,0.21738433369909652,0.20897630026344208,0.21992102621559384,0.1643782866516203
80,0.9090752626835559,0.9090752626835559,0,0.0,0.11987593416617806,0.25756315565256593,0.23715189330103204,0.11617669082119211,0.11707419403830532,0.15215813202072664,"[2, 3, 6, 1, 5, 4]",0.14912635193808754,0.23733431699532292,0.22776907643462396,0.16153121446105764,0.224239040170908
81,0.9172545237796333,0.9172545237796333,0,0.0,0.1473480382221025,0.25867433210772595,0.21175617795156593,0.14151172764703807,0.11251349729227855,0.1281962267792891,"[2, 3, 1, 4, 6, 5]",0.24127775939157237,0.11576769626850533,0.18568517482611552,0.2517211987036727,0.2055481708101341
82,0.9216824117828679,0.9216824117828679,0,0.0,0.1741207942979207,0.2726667631667078,0.22683410950603328,0.11124794718332126,0.10307516630211722,0.11205521954389974,"[2, 3, 1, 6, 4, 5]",0.2228467909710706,0.16017949132128828,0.2167635691593905,0.17210282031994154,0.2281073282283091
83,0.9460328066688611,0.9460328066688611,0,0.0,0.1410741169990444,0.25870341352309645,0.21318800801161508,0.1400140943681439,0.10137761503667961,0.14564275206142044,"[2, 3, 6, 1, 4, 5]",0.21834105655509048,0.17839321106816727,0.18284908890587132,0.21836495822936722,0.2020516852415036
84,0.9190533929496264,0.9190533929496264,0,0.0,0.16153504117323292,0.2479987476969442,0.2321048487977732,0.12344406356739532,0.1061600450993139,0.12875725366534044,"[2, 3, 1, 6, 4, 5]",0.21120287960288672,0.18295320948167734,0.14749997673351958,0.23143198532516746,0.22691194885674884
85,0.91679603044995,0.91679603044995,0,0.0,0.122283966831645,0.2492144511435701,0.2361957474276163,0.14050916624793564,0.10938510529363447,0.14241156305559854,"[2, 3, 6, 4, 1, 5]",0.2288547379700731,0.21024638669327592,0.16963397811114792,0.2429740643635354,0.14829083286196765
86,0.9271407816691476,0.9271407816691476,0,0.0,0.14081297844414709,0.26589121525741627,0.2163603746662155,0.12899948997060073,0.10822403081660187,0.1397119108450185,"[2, 3, 1, 6, 4, 5]",0.1883970123696837,0.19958553886767416,0.20647508135535492,0.2312182356779215,0.1743241317293656
87,0.9360144023868848,0.9360144023868848,0,0.0,0.15979416294198434,0.2770265990818642,0.2101682476254883,0.13036575334708447,0.09588046862757477,0.1267647683760039,"[2, 3, 1, 4, 6, 5]",0.20391847417504536,0.18773146870405505,0.20878263668722546,0.17727873116231094,0.22228868927136314
88,0.9273346169264891,0.9273346169264891,0,0.0,0.15209602539500366,0.2632299097746722,0.2022290565988148,0.14775754153003584,0.10050182184308112,0.1341856448583925,"[2, 3, 1, 4, 6, 5]",0.2623988634720578,0.18428658769461057,0.19807037929630755,0.1513569967802363,0.20388717275678783
89,0.9165020427959127,0.9165020427959127,0,0.0,0.1393014106403738,0.24717418080760742,0.20980617451552688,0.1397822292847479,0.11227023716586002,0.15166576758588415,"[2, 3, 6, 4, 1, 5]",0.24501139451803697,0.2180821839089175,0.1566648567461874,0.2190109939060279,0.16123057092083032
90,0.9246349703301686,0.9246349703301686,0,0.0,0.15627427907882252,0.28803526025274717,0.20170893806768736,0.09939794506604618,0.1245976405440779,0.1299859369906187,"[2, 3, 1, 6, 5, 4]",0.2431568817873095,0.1803735847162335,0.1953888383887176,0.1959167666501469,0.18516392845759239
91,0.9238501068682364,0.9238501068682364,0,0.0,0.16031650492168914,0.24035407130417852,0.20020252989204856,0.14601204755631822,0.11810631938468416,0.1350085269410814,"[2, 3, 1, 4, 6, 5]",0.22420699099267305,0.2485464821656177,0.17543806863440606,0.1702002861524274,0.18160817205487567
92,0.936899930188277,0.936899930188277,0,0.0,0.14043683058138728,0.2524273192458955,0.2299812780959219,0.1282853656640351,0.11080186072374425,0.1380673456890159,"[2, 3, 1, 6, 4, 5]",0.21057759192038572,0.21781104804561022,0.21614024152474673,0.1612457731677223,0.19422534534153502
93,0.9366222599109263,0.9366222599109263,0,0.0,0.1423408899121157,0.21965636294990562,0.2142799591373921,0.1552209901600757,0.12889217746518888,0.139609620375322,"[2, 3, 4, 1, 6, 5]",0.16577169416898013,0.20793207900156824,0.19003005371149484,0.20173129993822497,0.23453487317973182
94,0.919809719414064,0.919809719414064,0,0.0,0.14720458328371205,0.26456396331641063,0.2041099194269541,0.13449674384709023,0.10389278290570839,0.14573200722012464,"[2, 3, 1, 6, 4, 5]",0.18827570230897767,0.23251015199760872,0.20102890710722157,0.19408513187927595,0.18410010670691604
